Class,Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent
0,0.37634219327583174,0.5076474468727401,0.52823556986461,0.39364946055176797,0.8087743681063042,0.39460267229254564,0.74957821181479
0,0.6097518042598133,0.616992148749075,0.5897580301249727,0.6799755592626304,0.6492901863029719,0.6129571026722925,0.5885435559305148
0,0.594525611688083,0.6503860350143258,0.5591844706970022,0.7190932931390732,0.5992032439850634,0.610407876230661,0.24897706222992344
0,0.6041189931350115,0.6814087348692213,0.6221957634925956,0.6561610959239348,0.6864663165705558,0.6184071729957806,0.4858950719830528
0,0.6041189931350115,0.6916756561257502,0.653625316175489,0.6349739323962531,0.7190356557740367,0.6107594936708861,0.4287626677830212
0,0.6137123745819397,0.6396333364439846,0.5831558627155442,0.7035964672169541,0.6275779915521795,0.6228023909985935,0.31313295888038506
0,0.5482309452561169,0.7305568597188263,0.8155911545735985,0.4253219864535067,0.9104996722648053,0.552654711673699,0.14676343850022588
0,0.4591621193451856,0.5583429997216531,0.5346752955040415,0.5171315981945954,0.7305433842515381,0.47134317862165964,0.23532887676736758
0,0.4837176553423692,0.672150438174683,0.7246174154505238,0.4115069311658732,0.8844229103303949,0.5184599156118143,0.3245317712677873
0,0.6077275127618376,0.7069122050180119,0.7162624069377939,0.5796229722272654,0.7862845439524646,0.6155942334739802,0.8184418432237945
0,0.5652173913043477,0.6068678661530384,0.5022593729552358,0.7133244527749891,0.5613527959406897,0.5828938115330521,0.3211582853492758
0,0.5550959338144692,0.6521394429098031,0.6374210171654402,0.5713860623437443,0.7515596216281484,0.5653129395218003,0.16089746100969204
0,0.49260693539869727,0.6476080463677185,0.6000725942178537,0.5209145094630387,0.7642407747255078,0.5141526019690575,0.3474234818944564
0,0.46127442351698633,0.5438351168001105,0.5249986164779108,0.5248585579726583,0.719490436345029,0.466684247538678,0.26541372942056407
0,0.7240802675585283,0.8248023326336789,0.7336137271434013,0.7491194858863879,0.6892997077258238,0.7524613220815751,0.5194347112211803
0,0.6911635275479668,0.7944028911970027,0.7683857064263788,0.6637180193626899,0.7612908089649357,0.7008614627285513,0.3747916465532206
0,0.6872909698996654,0.7664910035298638,0.6947097370656963,0.7333580707073077,0.6771504698933857,0.7056962025316454,0.7156733752283098
0,0.7212638619961274,0.7612043473684942,0.6358665894064528,0.8314156438994103,0.5683078323475677,0.7426160337552742,0.7029652287212309
0,0.5943495863404329,0.6862410425741747,0.7014925761832369,0.5687771963788617,0.7856740978905572,0.5942334739803093,0.22086997941749065
0,0.6675761309628585,0.8426055715466658,0.8154440129302347,0.5972756046718677,0.8210635652702596,0.6809071729957806,0.08882343675291704
0,0.4724520330927653,0.6134801754020356,0.6032382555251365,0.4931022852009985,0.7836117046488127,0.48637482419127986,0.7363103036629066
0,0.6753212462594613,0.8016118652156528,0.7246354826213348,0.6830030006646512,0.7269243361006419,0.6999824191279888,0.39082049911069205
0,0.47518042598134125,0.5781480150903646,0.5477813188709162,0.5263046614191123,0.7318267519871764,0.5152074542897328,0.7270902180054424
0,0.5267558528428093,0.6279827395938651,0.6177255222388969,0.5494302392149089,0.7552097330720748,0.5350738396624471,0.1523300754604595
0,0.7041013906002465,0.7885406840112053,0.7653767900334325,0.6794289003773775,0.7503073171855394,0.7087728551336147,0.852531901086593
0,0.5822038373525786,0.6580809475204163,0.6332305729083589,0.6136207053409288,0.7216910437894697,0.587992264416315,0.7387817783570088
0,0.560200668896321,0.6325879536574246,0.6013610602011148,0.6046353177395178,0.7094433806914751,0.5712025316455697,0.29309529503536513
0,0.4186762893856715,0.4885712586483755,0.512054383811815,0.46089279407447203,0.7560843916376205,0.41886427566807305,0.6232312392565513
0,0.6667840168984334,0.7430840799298704,0.7215180004362163,0.6585961116503101,0.7406393035121068,0.6722046413502109,0.5928631455719577
0,0.5777151909875022,0.6716382283859317,0.6644182533766079,0.5883911264867752,0.7549514540064308,0.5888713080168776,0.28436186598798097
0,0.8591797218799506,0.9130587547177536,0.8562509155660882,0.8104782907692913,0.7171844231197451,0.8666490857946555,0.19928858638630187
0,0.668544270374934,0.8037878703628936,0.7556034272283656,0.6543210484726725,0.7606266129353125,0.695675105485232,0.10295663969921387
0,0.7804963914803731,0.910085423634404,0.8405847252650658,0.7291958353809864,0.757688514050729,0.8044127988748241,0.14576684968605003
0,0.5444464002816405,0.6616723794658999,0.685672245244753,0.5130872759185241,0.8113351701395874,0.5468530239099859,0.2964350149512911
0,0.5722584052103503,0.728571039452242,0.7565909364654104,0.512966184618942,0.8425467991196163,0.58834388185654,0.8551782705610778
0,0.3518746699524731,0.4285698628847596,0.36110772916822653,0.5199619881379789,0.6119625788536451,0.37253867791842465,0.26946810842033964
0,0.7867452913219504,0.851451747275239,0.7119905790284091,0.8778913428063706,0.5870644769255566,0.804324894514768,0.3628688054752065
0,0.7268086604471042,0.8416075844441018,0.8086338289055199,0.6811052679879974,0.7704831005215125,0.7345288326300984,0.8728493637976984
0,0.4331983805668016,0.5874959243218902,0.6099283172790517,0.40599616464761756,0.8398942033102994,0.4468178621659634,0.07854922894677463
0,0.6836824502728391,0.7759604376766562,0.6716368205685785,0.7353948517922744,0.6618401057129226,0.7111462728551335,0.20979587795786503
0,0.6994367188875197,0.8112344143087369,0.7524999430314432,0.6892646285877964,0.7376921299576482,0.7200246132208158,0.2240575884091478
0,0.5589684914627706,0.6344575677384552,0.5957630042938018,0.6164582463453112,0.6980190693716617,0.5695323488045007,0.55353443992938
0,0.6412603414891744,0.7432531510653013,0.6912589074407445,0.661033352151218,0.7228958807281227,0.6627988748241912,0.5023814047017685
0,0.6655518394648829,0.7110687117021239,0.653912112166205,0.7219106522601921,0.6602520384849759,0.672556258790436,0.44446156420843086
0,0.751628234465763,0.7907798692204953,0.6818359826424947,0.8268968089979418,0.6036616990993036,0.7654711673699016,0.47587460093420386
0,0.7033972892096461,0.7831431403939955,0.7081552930299784,0.7298262411361607,0.6873866975112364,0.7254746835443039,0.4276719931169808
0,0.5396937158950887,0.7070390486629923,0.7322414359982676,0.491320081887594,0.8442877396323629,0.5579289732770746,0.725596318259982
0,0.40573842633339186,0.4539203792608868,0.39543307496736513,0.5569730194441322,0.6075051708166983,0.41359001406469764,0.28982982754260056
0,0.5421580707621898,0.6554931437544655,0.625267019763206,0.564350689620513,0.7495994929353689,0.5603023909985935,0.17614608942974974
0,0.437158950888928,0.6035723489879667,0.6257074680894699,0.4264787102982033,0.8349369903787558,0.4443565400843882,0.5030109931286186
0,0.5061608871677521,0.6527204738375714,0.684110492957059,0.46274698473526565,0.8397758835761735,0.5365682137834037,0.2692653484921923
0,0.7804083788065481,0.9289343570437469,0.9055755940192782,0.6718338379466284,0.818655985547541,0.7922819971870604,0.4093737701430189
0,0.5822038373525786,0.6998458696598542,0.6802621855742592,0.583048966095628,0.7664476646337075,0.5857067510548523,0.2884282106100322
0,0.6545502552367541,0.7407340072647401,0.7146703799314429,0.6551893461904112,0.739183866074625,0.6612165963431785,0.2510067923756367
0,0.5872205597606055,0.6435467932975625,0.5986929785440134,0.6426463851982573,0.6815659948386061,0.5905414908579466,0.39747125423160967
0,0.437158950888928,0.5366999603029354,0.5374783112566612,0.4755532636846478,0.7603051602063147,0.4474331926863572,0.5293035630836622
0,0.46673120929413825,0.6075544658069343,0.6072923007809574,0.462706303143805,0.804544524867735,0.48514416315049214,0.4011314233468306
0,0.7176553423693011,0.7386688895733395,0.6749800610051861,0.7728556053790283,0.6377918815211094,0.7283755274261604,0.7596386775463133
0,0.6072874493927125,0.6766449259560297,0.5976810542112789,0.6916702455078425,0.6459719983609746,0.6199894514767933,0.41211291416829665
0,0.5732265446224256,0.674902155519979,0.628278377665721,0.6038115155124391,0.7254106113605081,0.5858825597749647,0.4151579191684516
0,0.5256997007569089,0.6779599415842306,0.6708439810278428,0.5016004471796811,0.8112503568788432,0.5368319268635725,0.38640682361738476
0,0.5391656398521387,0.7158060881403769,0.7929412703011522,0.4186468682921558,0.9058953243810546,0.5461497890295358,0.09537895863353274
0,0.47262805844041544,0.6213282028544174,0.650247894604915,0.4347272207917894,0.8410501766419376,0.48303445850914206,0.13614632546394256
0,0.620489350466467,0.771862114672135,0.7538444009674887,0.5670962203067091,0.8110259333123455,0.638888888888889,0.470610054958267
0,0.6680161943319838,0.7727704892377116,0.6862064475384699,0.6990197881776277,0.6951664817993528,0.688818565400844,0.1897139577016893
0,0.44428797746875537,0.5079643142247492,0.45603476058557146,0.5590930706616202,0.6499627589509398,0.4548171589310829,0.34055865687365183
0,0.6299947192395705,0.8278494812385033,0.8262576215790383,0.5394527610842439,0.8565451754517603,0.6344936708860759,0.07530523400905231
0,0.39570498151733835,0.5096912896452874,0.5376399391901352,0.4319249583550018,0.7890359140531027,0.40576652601969065,0.1281970544571862
0,0.4934870621369476,0.5909605126223934,0.5947336638594731,0.5201121604189569,0.761929875139522,0.5044831223628691,0.33651853827302647
0,0.6724168280232352,0.7541326932806229,0.708923066405805,0.6926321426684341,0.7121975429982284,0.6829289732770746,0.19514995629269638
0,0.5532476676641436,0.6574947590365623,0.6298555928473537,0.5781466754121494,0.7431264611091057,0.5639943741209564,0.19803006518313726
0,0.5363492342897376,0.6613555121138903,0.642955268289348,0.549666700965274,0.768262947634268,0.5493143459915611,0.13673575529548465
0,0.7611336032388663,0.8034392518062328,0.6905591707982432,0.8307709360222384,0.6066915917599198,0.7835794655414908,0.6623414493581266
0,0.4944552015490231,0.6112461477488313,0.5985922255824632,0.5197805101010724,0.7641901659896719,0.5082630098452884,0.13667412414513436
0,0.5695300123217744,0.6544580867175362,0.6316906314394817,0.6048080555907591,0.7266618687258255,0.583245428973277,0.5701199397916115
0,0.43302235521915144,0.45564203595171193,0.4237790010644982,0.569200698102466,0.6188439708242379,0.43644514767932485,0.4795205096502744
0,0.45370533356803366,0.5511127507841502,0.5218033315211905,0.5280655704619863,0.7153297002078096,0.4648382559774965,0.824728220559529
0,0.6483893680690018,0.7455716336994072,0.6950709177146168,0.6598230748052627,0.7257557978414839,0.6559423347398031,0.3941080948090345
0,0.6240098574194684,0.7705577365033607,0.7074345594051834,0.6353051059767376,0.747862042680266,0.642668776371308,0.36339873502063913
0,0.6746171448688612,0.7460840046617858,0.6716439823299811,0.7242271192864513,0.6695305394053568,0.6887306610407876,0.20798152901310996
0,0.42228480901249776,0.5733684111616606,0.6125415463545008,0.39872019844988826,0.8453264403071694,0.42624824191279875,0.13956078954093165
0,0.5309804611864108,0.62825206072571,0.624799552064377,0.5393666305273233,0.7653897675418593,0.5409634317862165,0.4920096688784492
0,0.5797394824854778,0.6957317516398209,0.6498022377249038,0.6214298228642463,0.7258071046288483,0.5977496483825598,0.7291743671456141
0,0.38769582819926063,0.4214295488314992,0.42006302350034375,0.4933554327603613,0.6760046183089132,0.3866033755274262,0.2189387607647575
0,0.26870269318781903,0.3529305958959714,0.3614736300689807,0.35032849193260995,0.7460317515718362,0.273118846694796,0.2130849488699127
0,0.6196972364020419,0.7147761886595334,0.7191292274738188,0.5989368755981566,0.7760811247564661,0.6254395218002812,0.6825994117831218
0,0.45933814469283574,0.5239192139755589,0.5479518990061429,0.49287345124903204,0.7545074932341338,0.4593881856540084,0.29000783666302743
0,0.6681922196796337,0.766005226216051,0.6663717865664889,0.721015339423124,0.6685330237707481,0.6948839662447258,0.20326133689439008
0,0.47227600774511513,0.6027853381640291,0.5873407728842694,0.49299629058574745,0.7755150049666355,0.49041842475386777,0.4638876700163308
0,0.7184474564337264,0.7502403501722705,0.6373479346456719,0.8278088076440075,0.5721167505142892,0.7340893108298171,0.6503048529121787
0,0.6252420348530188,0.7003845119235446,0.5854373720242065,0.7341809194595865,0.6062497251422094,0.655590717299578,0.28461773360951526
0,0.7118465058968491,0.739593220328056,0.6689988508628291,0.7656308089955581,0.6390724570506334,0.7183544303797468,0.575769024806702
0,0.6702165111776095,0.7555745525538042,0.7347019893419968,0.6634591509545276,0.7444621827094027,0.681434599156118,0.8179892804415674
0,0.5448864636507658,0.711681332660917,0.7183614540979926,0.528107205528247,0.8174713921032213,0.5756856540084389,0.23598928076939285
0,0.566097518042598,0.6578856050836741,0.5997133667765888,0.614967329583264,0.7014000819512489,0.5799050632911392,0.1927171649801971
0,0.3375286041189931,0.48070727500685395,0.53544632422596,0.33973061953216965,0.8456635991955643,0.34186005625879046,0.042478942553703325
0,0.7115824678753739,0.8139966079398322,0.7373015459638592,0.7174614210191137,0.7118492152853735,0.7199367088607594,0.189372199859986
0,0.5242034853018833,0.5763999259246009,0.5573012529827108,0.5914843576499866,0.6921554365300127,0.5284810126582279,0.21947557464081435
0,0.49595141700404843,0.6244336963124604,0.6009033585405634,0.5235901186639116,0.7629542657579886,0.5092299578059071,0.1221498256543272
0,0.568737898257349,0.5271355948894421,0.39134484857757657,0.831312668621025,0.3525146259246563,0.580168776371308,0.8166802741471584
0,0.7482837528604118,0.8700476380891318,0.8069600927122569,0.7156684116579779,0.749256051583215,0.7711849507735583,0.6890401948200002
0,0.4887343777503961,0.6226116284515939,0.609739344438404,0.5015801063839509,0.7815706019786965,0.5046589310829818,0.11385797724269797
0,0.6703045238514345,0.8192992202903415,0.803042609225,0.613730196030446,0.8065196616683838,0.6797644163150492,0.3592053581073076
0,0.5815877486358034,0.6883483877560264,0.6812752492781271,0.574509963613018,0.7722355588844847,0.5878164556962026,0.13897398231153213
0,0.6059672592853371,0.6692826758174606,0.6315519536959575,0.6502288935441412,0.6961137377238904,0.6277250351617439,0.3219368703603507
0,0.6837704629466643,0.8071467287636418,0.7825257904794147,0.6589748000583209,0.7709916310602205,0.7047292545710268,0.1326308912044647
0,0.68561872909699,0.7677110878913638,0.6998453710606245,0.717645123830553,0.6906647474903291,0.6948839662447258,0.7467882548729998
0,0.6027107903538109,0.6600720865167138,0.5857215637380488,0.6940045107303658,0.6363853076906425,0.6264064697609001,0.29530532907838003
0,0.817109663791586,0.8631552090752357,0.7574420467011949,0.8519072475605942,0.6347721106076598,0.8510021097046413,0.6539609242115516
0,0.5372293610279879,0.5937542962845126,0.5112932838954773,0.6670551811621985,0.6051276073097158,0.556434599156118,0.5872974920875274
0,0.591885231473332,0.7063260165341578,0.6785619183103451,0.5954729016502662,0.7578358029232994,0.6138361462728551,0.233868743024493
0,0.409082907938743,0.5033325065126233,0.49756890753840444,0.47090888793453134,0.7409638974729829,0.42475386779184243,0.6960522133860565
0,0.4111952121105438,0.45598533577865963,0.4241738745454722,0.5382019610592947,0.6439036716812359,0.4164029535864978,0.821189182880768
0,0.5573842633339201,0.6998723021347932,0.6655205135633995,0.5584474093096485,0.7742483904676867,0.5721694796061884,0.12361815502889706
0,0.728920964618905,0.9043498989199596,0.8529312763886494,0.666082636866342,0.7993098364535065,0.7572081575246131,0.24473483935168638
0,0.46734729801091346,0.5958456852772245,0.5118771302170988,0.5608371349830301,0.6857420881094596,0.492879746835443,0.3740246993391536
0,0.6626474212286568,0.7441721630903047,0.6861603843912667,0.6928603409705341,0.6992277455937232,0.6936533052039381,0.646002965835198
0,0.8226544622425629,0.8864406077599623,0.7745109656333111,0.8500851572180623,0.646415610107506,0.8395745428973277,0.34939076132665003
0,0.765974300299243,0.9172521701626031,0.8350664253370097,0.7204136968244121,0.7601645028232689,0.7873593530239099,0.15475040941278162
0,0.5917092061256821,0.6851478018576551,0.6219291506476508,0.633150570753988,0.7020737016765093,0.5982770745428972,0.20609489459680042
0,0.5645132899137475,0.6309982981676656,0.6188196440604579,0.5951900374596413,0.7258189715048369,0.5636427566807313,0.8537817349201606
0,0.5552719591621194,0.6637162222384472,0.5921547786852963,0.61046438592846,0.7000050259710067,0.572696905766526,0.44953744674273644
0,0.5295722584052103,0.6514899131902725,0.6039296910351022,0.5736600997414096,0.7317806805862777,0.5577531645569621,0.3805679277722258
0,0.6156486534060903,0.7133396481160656,0.7152223238613613,0.5902896537257625,0.7793863987451823,0.6243846694796061,0.35290504819769053
0,0.7928181658158775,0.8715739523432147,0.836015684257472,0.7376685713650064,0.7505024225878287,0.8120604781997186,0.7636084776269911
0,0.6827143108607638,0.8180262709789639,0.7915369139970119,0.6351072599557668,0.7891507435295857,0.7029711673699016,0.7310868997580815
0,0.6328111248019714,0.7294847327475318,0.7168185828176321,0.6232304600237812,0.7601467025092843,0.6428445850914205,0.1548307266033977
0,0.5145220911811301,0.6113939439654095,0.5896974806876594,0.5595564594143521,0.7331984232412063,0.5308544303797468,0.5407164719575808
0,0.7048054919908466,0.8195525852330467,0.80915012679573,0.6442699938699517,0.7919740129376862,0.7190576652601969,0.7655029798497284
0,0.5381094877662382,0.6494829791784626,0.6794908313177317,0.52249187460694,0.802884209306562,0.5515998593530239,0.28545368804245874
0,0.6899313501144164,0.8049233385698646,0.738181954314473,0.685790166417108,0.7323677419219727,0.7089486638537271,0.7586591356460641
0,0.5690899489526491,0.5952806105385955,0.5267314372027461,0.6837678463666055,0.6032397269501635,0.5793776371308016,0.5812823901609148
0,0.5859883823270551,0.7244516027024948,0.6779853965174312,0.5879108930125791,0.7622649398733312,0.610407876230661,0.18788567618305185
0,0.6367716951240978,0.772601579275908,0.7355395898914991,0.6226647316425311,0.7698168103373053,0.655239099859353,0.651056556251292
0,0.7031332511881709,0.8303106025331015,0.7693419643409387,0.6861284910585919,0.7482358492739216,0.7349683544303797,0.3714306179948863
0,0.8705333568033797,0.9542108947247709,0.888880388818537,0.8052406947811954,0.7367092734051433,0.8768459915611814,0.2168078965239213
0,0.8388487942263685,1.0,0.9058970594458751,0.7545333157999912,0.7737335774652196,0.8661216596343179,0.26139786988975744
0,0.5847562048935047,0.6831937327957225,0.621340909608805,0.6337476048911668,0.7013222492057913,0.60056258790436,0.6048374552170195
0,0.6707445872205597,0.7661001574827515,0.7249395319463388,0.6693319200717966,0.7357072204355966,0.6816104078762307,0.3438272387064607
0,0.605791233937687,0.6737296173786431,0.5974385309274151,0.6915504255079938,0.6459004480792752,0.6180555555555555,0.35357758173462517
0,0.4675233233585636,0.5180516880600483,0.5380060028581937,0.5200659168911637,0.7304564768362072,0.46589310829817154,0.8557278696225799
0,0.5692659743002992,0.616094411642925,0.5253925133550574,0.6932830481318049,0.5948299511573341,0.5788502109704642,0.25769426392655026
0,0.7337616616792817,0.8421355892483651,0.7779489366411989,0.7191088665608045,0.7324640730329426,0.7491209563994373,0.16532851124219405
0,0.4795810596725929,0.5348463024110446,0.5315882508048844,0.5455159073365516,0.7089372933331184,0.48417721518987344,0.23496597419588983
0,0.6385319486005985,0.7936582690371439,0.7347293342491705,0.6281872576833185,0.76608014050381,0.691895218002813,0.5812979618611362
0,0.6303467699348706,0.7082907230555167,0.6576455058319526,0.6689446503905869,0.698733525111356,0.6539205344585092,0.26570418260785345
0,0.5431262101742651,0.6508877685172783,0.6081720580623531,0.5878246035431918,0.7247181442439707,0.5683895921237693,0.2976996009219104
0,0.7183594437599015,0.8415917894285894,0.7840629649041138,0.6852060041897272,0.7561458201721525,0.7309247538677918,0.23679179702501862
0,0.45889808132371046,0.5347143012099789,0.5453679680455228,0.5075305836974084,0.7432165097563166,0.47609001406469764,0.21158580392016746
0,0.5224432318253829,0.605357346914468,0.5531454781615099,0.588464702958831,0.6917352095096945,0.5318213783403657,0.698482709921681
0,0.6777856011265622,0.7511751572127858,0.6641303180147597,0.7236129226028751,0.6653729445000165,0.6919831223628691,0.25932585028449506
0,0.5397817285689139,0.5570015516185136,0.47219690286372784,0.695132312506133,0.5526854391337457,0.5454465541490857,0.29764501801481824
0,0.6299947192395705,0.6888394837995522,0.6363895607561518,0.6734700007031875,0.6830894923001418,0.6432841068917018,0.3915640068181101
0,0.5967259285337088,0.7548615204249698,0.7180782389879778,0.5795807015111385,0.7871794460123454,0.6061005625879042,0.12470079797587585
0,0.599982397465235,0.699581706084095,0.7043776266573782,0.5764545754673318,0.782448750801886,0.6041666666666666,0.34928077594929596
0,0.5385495511353635,0.674479558268215,0.6664574021687113,0.521667754554928,0.7971835714968805,0.5450070323488044,0.22975568330177754
0,0.5880126738250306,0.775221134246511,0.7343074413956316,0.5599183031008987,0.8063182738023347,0.6134845288326302,0.07866986864533265
0,0.6064073226544622,0.7196666800440776,0.6907899748361743,0.6180084374574164,0.7500417085788431,0.6225386779184247,0.11770303980896979
0,0.5757789121633514,0.6839225599400693,0.6307252585558631,0.6171042255222161,0.7179564681105619,0.5924753867791842,0.23015792490539377
0,0.6662559408554831,0.7625564329310599,0.7218871566830629,0.6623218144307621,0.7384994265506686,0.6809950773558368,0.7875539825770705
0,0.705685618729097,0.896184842941941,0.8140331459339099,0.6550707974902954,0.7880401435473159,0.7527250351617439,0.18776995386351114
0,0.7158070762189754,0.8175034237307859,0.8179638135728398,0.6517954526403111,0.7916986316095871,0.7226617440225035,0.7826425044145771
0,0.6223376166167927,0.6470482903588031,0.5844417244219315,0.7259154053320696,0.6117863208426311,0.6260548523206751,0.30671463187435255
0,0.6424045062488999,0.7931247843295397,0.7541517056385849,0.6164156578042508,0.7825384504233321,0.6723804500703235,0.8305151560997384
0,0.5690899489526491,0.6971259035192099,0.7164451946208665,0.5240266512097809,0.8189610340656115,0.5770042194092827,0.7279573158388286
0,0.34870621369477206,0.41999832701774453,0.4742360516558317,0.378110522825988,0.7910504907651275,0.35276019690576643,0.51377054624377
0,0.637387783840873,0.7510271998225799,0.7076210907362614,0.6369527104308952,0.7469290968120674,0.6439873417721519,0.459559065180023
0,0.6086076395000879,0.7327327036924394,0.6309075579370222,0.6599114301367168,0.6891143750449364,0.6295710267229254,0.4374919990145574
0,0.40582643900721704,0.5052972130339826,0.48915497726140766,0.47458866501212316,0.7334727574920121,0.41930379746835433,0.6814707093860146
0,0.8474740362612216,0.9934989005540986,0.9938620449433075,0.6974069855536651,0.8405091867071439,0.8609353023909986,0.20568888300260424
0,0.5527195916211933,0.6576109652221156,0.6145466767799419,0.5990091807704792,0.720850938774598,0.5755098452883264,0.2575524794982176
0,0.5609927829607464,0.6294826213730089,0.5473330577140307,0.6644180287782535,0.6324971606754062,0.580168776371308,0.454758228045419
0,0.5715543038197499,0.6529951136991299,0.5841609508214864,0.6494773964893854,0.6676639496174319,0.5785864978902954,0.20679447371833048
0,0.7953705333568033,0.9099481037036248,0.8173256029714799,0.7731750194369813,0.7197183501691722,0.802654711673699,0.2243308307698766
0,0.6526139764126033,0.7422285703141709,0.6422709945407845,0.7050444776130076,0.6647998441948983,0.6736990154711674,0.23104600355592075
0,0.7445872205597606,0.8765381000756065,0.828642976428039,0.6842328242440041,0.7780775521287424,0.7537798874824192,0.16285605307228845
0,0.5719943671888752,0.6451206537718095,0.4966544808211284,0.7400444716537902,0.5348341673885679,0.6045182841068918,0.3032865630487489
0,0.5828199260693538,0.6421208902135214,0.60451939697969,0.6397114308518226,0.6871734427691978,0.5973980309423347,0.27541272791437077
0,0.5769230769230769,0.6768139970914606,0.6859481358260602,0.5628570713465328,0.7816857804809425,0.5823663853727145,0.1245545879064276
0,0.7407146629114592,0.8054830945787801,0.7085773486508218,0.7798955865637922,0.6538969773670749,0.7565049226441632,0.24547605228222946
0,0.36226016546382667,0.4670021979247605,0.44169105463447345,0.44387517584657643,0.7268349855049587,0.37939521800281295,0.4671777244041817
0,0.645925013201901,0.7575602116467608,0.6503108855517972,0.7066210481945756,0.6686586730459263,0.6703586497890296,0.254118837643061
0,0.5041365956697763,0.6080719943253992,0.5896808784225895,0.530633437010475,0.7523547023194155,0.5304149085794655,0.6354743656212263
